#CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
15685654,"Allan",514,"Male",66,9,2,1,14234,0
15726814,"Walton",554,"Male",46,4,2,0,57321,0
15653776,"Salier",720,"Female",57,1,4,0,27146,1
15597914,"Evdokimov",641,"Female",51,2,4,1,26913,1
15678034,"Grosse",811,"Male",46,9,1,1,13465,1
15697100,"Wright",772,"Female",48,6,1,1,184565,1
15640769,"Hobbs",660,"Male",63,8,1,1,42790,0
15606641,"Beggs",762,"Male",56,10,3,1,77142,1
15569079,"Hagins",632,"Male",48,6,1,1,64346,1
15807563,"Ch'iu",841,"Female",52,5,1,0,183240,1
15653715,"Coates",602,"Female",63,7,2,1,56323,0
15725639,"Ignatyev",793,"Female",63,9,1,1,184243,0
15785385,"Fiorentino",550,"Male",51,5,2,1,153917,0
15734762,"Ignatiev",602,"Female",56,3,3,1,4176,1
15767129,"Munz",452,"Female",60,6,1,1,142963,0
15800083,"Macdonald",559,"Male",45,8,1,0,169781,1
15575691,"Palerma",689,"Female",58,5,2,0,49849,0
15611551,"Hill",676,"Male",48,1,2,0,14152,0
15732430,"H?",850,"Female",54,4,1,1,66963,0
15676404,"Kirillov",672,"Female",50,1,1,1,12107,1
15690440,"Stiles",656,"Male",47,1,2,1,197962,0
15672640,"Kambinachi",850,"Female",45,4,2,1,109089,0
15659962,"McIntosh",637,"Male",60,3,2,1,70174,0
15596979,"Fang",662,"Female",47,6,2,1,129393,0
15798470,"Scannell",764,"Female",48,1,1,1,158324,1
15616929,"De Luca",730,"Male",62,5,1,0,61514,0
15589544,"Wallis",673,"Female",57,4,2,1,49684,0
15676571,"Bezrukova",850,"Male",55,6,1,1,944,1
15647008,"Adams",624,"Male",54,3,1,1,110498,1
15599403,"Wu",577,"Male",60,10,2,1,178617,0
15633378,"Davidson",692,"Female",49,9,2,1,178343,0
15625545,"Hussey",712,"Male",52,9,1,1,117977,1
15810829,"Macfarlan",618,"Male",48,7,1,1,13922,1
15738634,"Yuan",533,"Male",47,9,1,1,137696,0
15698732,"K'ung",789,"Male",51,3,1,1,74265,0
15609623,"McConnell",637,"Female",63,5,1,1,28093,1
15711901,"Iheatu",500,"Male",45,2,1,1,126145,0
15712409,"Tang",749,"Male",66,6,2,1,195430,0
15664001,"Riddle",695,"Female",53,8,1,0,70141,1
15719793,"Watson",850,"Male",62,5,2,1,180244,0
15673584,"Bell",652,"Female",74,5,2,1,937,0
15725478,"McClemans",775,"Male",60,7,2,1,111559,0
15654562,"Ma",850,"Female",45,5,4,1,5669,1
15605665,"Nwora",673,"Female",69,3,2,1,37196,0
15810593,"Forbes",568,"Male",51,4,3,1,66587,0
15577587,"Reynolds",550,"Male",52,5,1,1,41730,1
15635141,"Miller",598,"Male",59,8,2,0,60192,1
15786153,"McKenzie",644,"Male",47,9,2,1,151903,0
15610147,"Ross",632,"Male",60,2,2,0,2085,0
15802362,"Newland",550,"Male",45,0,2,0,70400,0
15660524,"Hu",572,"Female",54,9,1,1,195772,0
15747168,"Sanders",626,"Female",47,2,1,0,166475,1
15796910,"Tsui",625,"Female",57,7,1,0,84106,1
15707674,"Marino",515,"Female",58,2,1,1,81437,1
15621227,"Hs?eh",668,"Female",46,7,1,1,173052,0
15640922,"Demaine",791,"Female",52,7,1,1,122783,0
15720929,"Kazantseva",604,"Female",47,8,3,0,9308,1
15729201,"Harewood",682,"Male",55,9,1,1,153357,1
15615207,"Yeh",792,"Male",47,0,1,1,5558,1
15574213,"Wilson",789,"Female",53,1,1,1,5036,1
15718852,"Uren",794,"Male",56,9,1,1,71777,0
15711314,"Kao",589,"Female",45,1,1,0,125939,1
15588090,"Ferri",726,"Female",51,8,2,1,140938,1
15735270,"Ruggiero",767,"Male",47,2,1,1,48161,1
15632977,"Hsiao",745,"Male",47,5,2,0,145790,0
15736730,"Soto",634,"Female",45,2,1,1,143458,0
15626040,"McDonald",793,"Male",63,0,2,0,27167,0
15746553,"Castles",526,"Male",50,5,1,0,159457,1
15684908,"Davidson",540,"Male",64,1,1,0,95421,0
15677906,"Owens",637,"Female",54,5,1,0,150837,0
15578462,"Hs?",596,"Female",76,9,1,1,13455,0
15607278,"Romano",794,"Female",46,8,1,1,46386,0
15761294,"Manna",667,"Female",56,8,1,1,130847,1
15709941,"Feng",753,"Male",46,8,3,1,90748,1
15741275,"Yuan",623,"Female",57,7,2,1,84421,0
15804787,"Onyemauchechukwu",562,"Male",75,5,1,1,39352,0
15797910,"Zetticci",775,"Male",51,2,1,1,134902,0
15740527,"Lai",766,"Female",62,7,1,0,5893,1
15602994,"Gorbunov",487,"Female",53,10,1,0,90077,0
15657529,"Chin",714,"Male",53,1,1,1,72496,1
15800287,"Micco",706,"Female",46,2,2,1,150157,1
15778149,"Connolly",538,"Male",68,9,2,1,110441,1
15675380,"Logan",573,"Male",56,3,1,0,115462,1
15770576,"Hammond",555,"Male",50,7,2,1,62375,0
15702499,"Schnaars",770,"Male",46,9,1,1,14725,0
15719991,"Korovina",727,"Female",52,1,1,1,80260,1
15687079,"King",646,"Male",69,10,1,1,40422,0
15803685,"Greco",673,"Female",77,10,2,0,59596,0
15727489,"Madueke",567,"Female",45,1,1,1,62194,0
15622527,"Holloway",581,"Female",55,6,1,1,22442,0
15753362,"Evdokimov",748,"Male",60,3,2,1,78194,0
15754649,"Fang",705,"Female",57,3,2,1,34134,0
15810460,"Fanucci",708,"Female",64,5,3,0,112520,1
15654577,"Alexeeva",549,"Male",54,5,1,1,2620,1
15584536,"Barber",720,"Male",46,3,1,1,133517,1
15623107,"Chukwumaobim",686,"Male",45,3,3,1,64907,1
15612893,"Nelson",558,"Male",45,4,1,1,131807,0
15759751,"Tsui",483,"Male",48,1,2,1,110059,0
15801934,"Su",678,"Male",66,8,2,1,47117,0
15592000,"Calabresi",781,"Female",48,9,1,1,124721,1
15669060,"Woolnough",662,"Male",74,6,2,1,123584,0
15675854,"Douglas",573,"Male",50,0,1,0,155915,1
15596455,"Mao",546,"Female",45,2,1,0,197790,1
15771087,"Harrison",757,"Female",71,0,2,1,154337,0
15812241,"Udinese",438,"Male",59,7,1,1,51566,1
15665460,"Isayeva",732,"Female",67,1,2,1,177783,0
15757140,"Genovese",787,"Male",51,0,1,0,142538,0
15691119,"Martin",721,"Male",68,4,1,0,175399,0
15572547,"Vaguine",670,"Female",45,9,1,1,155922,1
15720637,"Bell",710,"Female",46,10,1,1,166587,1
15644356,"Prokhorova",682,"Female",47,10,1,1,144291,0
15774630,"Peacock",601,"Female",47,1,1,1,57553,0
15654379,"Onwuatuegwu",588,"Male",59,4,2,1,27435,0
15568429,"Mitchell",633,"Female",46,3,2,1,120251,0
15648967,"Ch'en",698,"Female",64,1,1,1,84760,1
15583850,"Davidson",672,"Male",68,0,2,1,184937,0
15716381,"Greece",666,"Female",50,7,1,1,140136,1
15791191,"Mitchell",633,"Male",59,2,1,1,103159,0
15704788,"Krawczyk",812,"Female",49,8,2,0,91557,1
15743617,"Chesnokova",713,"Male",47,1,1,1,197529,0
15778975,"Nnonso",850,"Female",70,1,3,1,62283,1
15593795,"Linton",516,"Female",53,1,1,1,118502,1
15642824,"Onyekaozulu",826,"Female",56,8,2,0,161803,1
15595609,"Sykes",679,"Male",52,9,2,0,54039,0
15579112,"Gibson",598,"Male",47,2,2,1,186117,0
15648479,"Stephenson",655,"Female",45,0,2,1,166831,0
15792646,"Trentino",647,"Female",64,1,1,1,41800,0
15726832,"Donnelly",850,"Male",61,3,1,1,92054,0
15758901,"Henderson",713,"Female",47,1,1,1,107825,1
15678916,"Kelly",512,"Female",75,2,1,1,123305,0
15632118,"Pirozzi",698,"Male",45,5,1,1,141970,1
15635177,"Williamson",597,"Female",66,3,1,1,70533,0
15568006,"Ukaegbunam",634,"Female",45,2,4,1,101040,1
15751748,"Trevisani",666,"Male",51,2,1,0,156954,1
15605826,"Korovina",652,"Male",46,10,3,1,151482,1
15734202,"Chidimma",660,"Female",52,4,1,1,90878,0
15756333,"Khan",642,"Female",55,7,2,1,101516,0
15673372,"Stevenson",635,"Female",58,1,1,1,58907,1
15587611,"Kauffmann",537,"Male",59,9,2,0,103800,1
15715673,"Niu",651,"Female",46,4,1,1,156426,1
15668248,"Quinn",528,"Female",62,7,1,0,168508,1
15694376,"Sullivan",705,"Female",64,3,3,0,146574,1
15773779,"Jacka",593,"Female",46,2,1,1,54454,0
15711028,"Nnachetam",534,"Male",52,1,3,1,104035,1
15746127,"Hort",572,"Female",47,2,2,1,36100,0
15680167,"Thomson",635,"Female",78,6,1,1,119400,0
15782360,"Rogers",743,"Male",65,2,1,1,96400,1
15677105,"Rossi",706,"Female",46,4,1,1,108700,1
15641474,"Hall",638,"Male",46,9,1,1,38967,0
15784958,"Allan",797,"Female",55,10,4,1,49419,1
15734524,"Wang",653,"Male",51,3,1,1,170427,1
15710553,"Yin",555,"Male",48,3,2,0,79135,0
15649292,"Bellucci",748,"Female",49,7,1,0,163551,1
15792565,"Duncan",745,"Female",46,7,2,1,67770,0
15622532,"Izmailova",708,"Female",47,0,2,0,132730,1
15703614,"Hutchinson",564,"Male",48,5,1,1,79260,0
15710543,"Okwuoma",629,"Male",46,1,1,1,161126,1
15695499,"Chinwemma",510,"Female",45,10,2,0,77879,0
15687153,"Graham",850,"Male",49,8,1,1,119175,1
15707291,"Percy",477,"Male",48,8,2,1,157937,0
15583353,"Floyd",610,"Female",45,3,1,1,38277,1
15659399,"Mazzi",516,"Male",50,7,2,1,45591,0
15672594,"Stevenson",597,"Female",60,0,1,0,10704,1
15714240,"Ponomarev",712,"Male",74,5,2,0,151426,0
15751392,"Fanucci",689,"Female",57,4,2,1,136650,1
15579617,"Sinclair",489,"Female",51,3,2,0,174098,1
15736302,"McKay",687,"Male",48,4,2,1,170894,0
15572762,"Matveyeva",410,"Female",50,2,2,1,89822,0
15749528,"Achebe",652,"Male",58,6,2,0,170025,0
15596870,"Marino",749,"Male",54,3,1,1,93336,1
15751491,"Hsiao",443,"Male",50,3,1,1,42840,1
15808674,"Ejikemeifeuwa",616,"Female",45,6,3,1,144001,1
15791780,"Ts'ao",706,"Female",48,10,3,0,158249,1
15589147,"Frolov",580,"Male",61,8,1,1,94678,0
15729582,"Fu",676,"Male",48,3,1,0,101398,0
15607314,"Chiefo",536,"Male",53,2,1,1,2020,1
15576745,"Fyodorov",769,"Male",48,2,2,0,197886,0
15737832,"Robertson",771,"Male",45,0,1,0,170985,1
15588186,"Polyakov",520,"Male",45,7,1,1,32904,0
15680706,"Balashov",537,"Male",48,4,1,1,166477,1
15645717,"Avdeeva",732,"Male",62,2,2,1,25439,0
15748597,"Chester",844,"Male",56,5,1,0,157230,1
15618774,"White",474,"Male",54,3,1,1,108409,1
15578648,"Marino",543,"Male",49,6,1,1,104254,0
15721740,"Pai",633,"Male",50,7,1,1,195937,0
15653937,"McIntyre",638,"Female",53,1,1,1,16658,1
15591740,"Fletcher",590,"Female",54,4,2,1,93820,1
15605020,"Schofield",651,"Male",45,2,2,1,23055,1
15762134,"Liang",506,"Male",59,8,2,1,170680,0
15685279,"Somadina",511,"Female",57,8,1,1,181259,0
15582849,"McIntosh",757,"Female",51,1,1,1,22835,1
15655410,"Hinton",768,"Male",49,1,1,1,102397,1
15702380,"De Luca",663,"Male",64,6,2,0,15877,0
15763256,"Sheppard",661,"Female",64,8,2,1,189398,1
15620111,"Fan",659,"Male",54,8,1,1,56788,0
15595592,"Lai",708,"Female",59,2,1,1,179673,1
15601263,"Young",493,"Female",48,7,2,1,48545,0
15755863,"Milano",630,"Female",49,1,2,0,162858,0
15582246,"Rowe",737,"Female",45,2,2,0,177696,0
15804131,"Farmer",850,"Female",53,7,2,0,182634,1
15722611,"Cameron",752,"Female",53,8,1,1,51587,0
15811588,"Eluemuno",664,"Female",53,7,1,1,186393,1
15656683,"Johnson",551,"Male",52,1,1,0,63585,1
15606310,"Birk",823,"Male",71,5,1,0,162683,0
15737647,"Obioma",775,"Female",77,6,1,1,37837,0
15665053,"Nixon",636,"Male",52,4,1,0,32936,1
15808389,"Iheatu",617,"Female",79,7,1,1,160589,0
15649150,"Buddicom",531,"Female",53,5,1,1,141501,1
15624820,"Ross",683,"Male",56,7,3,0,97629,1
15660301,"Dellucci",491,"Male",70,6,2,1,17818,0
15618239,"Neumann",530,"Female",48,0,1,1,85081,0
15686780,"Rogova",645,"Female",55,1,1,0,17095,0
15783225,"Cocci",737,"Male",54,9,1,1,83470,1
15781272,"Coles",669,"Male",50,4,3,1,124872,1
15569274,"Pisano",678,"Male",49,2,1,1,195054,1
15657468,"Simmons",711,"Female",53,5,1,1,102429,0
15589869,"Tang",437,"Male",49,9,2,0,166440,0
15739592,"Sokolov",707,"Female",51,10,1,0,70779,1
15575935,"Baxter",673,"Male",59,0,2,0,21064,1
15806256,"Jackson",540,"Male",48,2,1,1,88703,1
15792228,"Onwumelu",748,"Male",60,0,1,1,126743,1
15733447,"Gay",562,"Female",51,1,1,1,65390,1
15679062,"Morrison",734,"Female",47,10,2,1,138836,0
15594409,"Belov",710,"Male",45,1,2,1,36155,0
15625941,"Gray",682,"Female",50,10,1,1,102260,0
15790282,"Trentino",817,"Male",58,3,2,1,42831,0
15772341,"Hs?eh",682,"Male",81,6,1,1,50784,0
15806913,"Bishop",670,"Female",54,2,1,1,63213,0
15722072,"Hou",630,"Male",53,5,1,0,114111,0
15644692,"Bibb",546,"Female",47,8,1,1,66408,1
15670354,"Jen",753,"Female",62,6,2,1,136399,0
15771383,"Loggia",628,"Female",45,6,1,1,115023,0
15731543,"Becker",679,"Male",58,9,1,1,3829,0
15784361,"Williamson",543,"Female",46,5,1,1,85087,0
15632521,"Cattaneo",689,"Male",45,0,2,1,150856,0
15682070,"Davies",611,"Male",64,9,2,1,53277,0
15744942,"Steele",638,"Female",55,2,1,0,108987,1
15792250,"Nnabuife",616,"Female",45,4,1,1,62002,0
15775067,"Fang",606,"Male",47,3,2,0,137721,1
15783019,"Price",794,"Female",62,9,3,1,173587,1
15585580,"Chang",796,"Female",52,9,1,1,62809,1
15598695,"Fields",834,"Female",68,9,2,0,93112,0
15625092,"Colombo",502,"Female",57,3,1,1,43568,1
15741032,"Tsao",733,"Male",48,5,1,0,117831,0
15784761,"Ballard",554,"Female",46,7,3,0,96929,1
15719508,"Davis",575,"Male",49,7,4,1,168081,1
15609011,"Barry",480,"Male",47,8,1,1,25888,1
15756196,"Tsou",682,"Male",50,6,2,0,124151,0
15754577,"Boni",556,"Female",51,8,1,1,198811,1
15584113,"Pratt",823,"Female",53,4,1,0,131260,1
15669589,"Page",491,"Female",68,1,1,0,116471,1
15711130,"Tseng",734,"Male",45,2,2,1,99593,0
15750569,"Iweobiegbunam",684,"Female",46,3,2,1,154137,0
15690743,"Shao",536,"Female",61,8,1,1,64308,1
15805429,"Murray",699,"Male",59,3,1,0,163570,0
15589230,"Wu",612,"Female",63,2,1,0,147546,0
15749727,"Chukwufumnanya",829,"Male",50,7,2,0,178459,0
15606386,"Wang",753,"Female",46,3,3,1,159577,1
15671243,"Y?",558,"Female",47,9,2,1,103787,0
15602282,"Kao",587,"Female",45,8,1,1,123310,1
15717879,"Chen",712,"Female",79,5,1,1,174119,0
15666856,"Chikwendu",774,"Male",49,1,1,1,8214,0
15687372,"Padovesi",547,"Male",49,8,2,1,46521,1
15667289,"Henderson",719,"Male",50,2,2,0,10772,0
15631882,"Yeh",688,"Male",45,9,1,0,129871,0
15787255,"Manfrin",650,"Female",55,2,3,1,179834,1
15742442,"Udegbulam",705,"Female",46,5,1,0,139162,0
15731555,"Ross-Watt",595,"Female",45,9,1,0,191449,1
15721462,"Shubin",622,"Female",58,2,2,1,33277,0
15808526,"Cartwright",783,"Female",58,3,1,1,96590,1
15718465,"Sadler",671,"Male",51,3,1,1,176403,1
15777772,"Whittaker",650,"Male",55,9,1,1,29861,0
15616152,"Pai",754,"Female",47,1,1,1,27439,0
15721460,"Lorenzo",678,"Male",60,8,1,0,192157,1
15727317,"Brady",533,"Female",49,1,3,1,69409,1
15612140,"Milano",721,"Female",46,7,1,1,67977,0
15656086,"Bovee",542,"Male",54,8,1,0,140930,1
15655298,"Lewis",654,"Female",54,5,2,0,47139,0
15579826,"Young",439,"Female",66,9,1,1,65536,0
15641604,"Frolova",850,"Female",55,10,1,1,155880,1
15680767,"Sabbatini",717,"Female",64,10,2,1,21630,0
15601594,"Ifeanacho",698,"Female",51,6,4,1,157144,1
15703728,"Chieloka",700,"Male",47,4,1,1,121799,1
15778526,"Bradshaw",719,"Female",48,5,2,0,78564,0
15812767,"Harvey",731,"Male",70,3,2,1,141181,0
15689201,"Dobie",721,"Female",49,1,1,0,183422,0
15751185,"Aparicio",699,"Female",50,0,1,1,193786,0
15789582,"Macleod",587,"Male",55,9,1,1,64593,0
15651103,"Sal",762,"Female",69,9,1,1,196994,0
15772250,"Udegbunam",842,"Male",46,9,1,0,17268,0
15681075,"Chukwualuka",682,"Female",58,1,1,1,707,0
15629744,"Tan",804,"Female",71,8,2,0,147996,0
15621611,"Gibson",742,"Male",55,5,1,0,121208,1
15709474,"Macnamara",740,"Female",57,3,2,1,65122,1
15624695,"Otitodilinna",662,"Female",72,7,1,0,179259,0
15586300,"Chinonyelum",615,"Male",66,7,2,1,74581,0
15684960,"Yewen",559,"Female",46,5,1,1,21006,1
15591286,"Simmons",731,"Female",49,4,1,1,33759,1
15608528,"Munro",645,"Female",68,9,4,1,176354,1
15584271,"Donaldson",633,"Male",59,5,1,1,137274,0
15745533,"Sargent",799,"Female",63,1,2,1,37464,1
15761497,"Udinesi",713,"Female",48,1,1,0,157381,1
15614635,"Kepley",582,"Male",52,2,1,0,40894,0
15587507,"Feng",850,"Male",47,6,1,1,187391,1
15759250,"Barnett",745,"Male",51,3,1,1,28922,0
15732643,"Pike",386,"Female",53,1,1,1,62515,1
15743490,"Zikoranachidimma",795,"Female",56,9,1,1,29239,1
15683416,"Russo",572,"Male",51,8,3,1,193014,1
15792989,"Bianchi",543,"Female",71,1,1,1,25650,0
15749638,"Kaodilinakachukwu",605,"Female",51,9,1,1,165575,1
15728706,"Amaechi",534,"Female",49,7,1,1,13566,1
15726178,"Hardy",712,"Female",48,8,2,1,183235,0
15794939,"Chiu",783,"Female",72,5,2,1,105206,0
15788068,"Lopez",743,"Male",45,10,3,1,22512,1
15650575,"Payne",720,"Female",59,6,2,1,160849,1
15700627,"Y?",637,"Female",46,2,1,1,166996,1
15700460,"Allnutt",530,"Female",55,4,1,0,123476,1
15724076,"Christie",815,"Female",57,5,3,0,38941,1
15733966,"Johnstone",496,"Female",55,4,1,1,31533,1
15654025,"Jones",646,"Female",51,4,1,0,130541,0
15589431,"Pedder",807,"Male",47,1,1,1,65637,0
15578238,"Calabrese",727,"Male",47,7,2,1,193305,0
15647965,"Genovese",477,"Female",57,9,2,1,71167,1
15655436,"Kendall",839,"Male",47,2,1,1,168185,1
15719265,"Feng",589,"Male",46,9,2,1,170677,0
15663410,"Piccio",771,"Male",51,5,3,1,152480,1
15745326,"Carandini",538,"Female",62,3,1,0,17682,1
15674541,"Robinson",575,"Male",52,8,1,0,111343,1
15672437,"Buccho",642,"Male",72,1,2,1,142224,0
15668283,"Gardiner",642,"Male",48,9,4,0,78703,1
15669664,"Thompson",574,"Male",54,1,1,0,4896,1
15639303,"Moore",589,"Male",48,5,1,0,133961,0
15598161,"Clements",654,"Male",47,10,2,1,170482,0
15592707,"Dolgorukova",531,"Female",64,2,2,1,60721,0
15593954,"Eva",516,"Female",47,6,1,0,121365,0
15638257,"P'an",682,"Female",54,0,2,1,54133,0
15707322,"Nnamdi",779,"Female",48,2,1,0,98913,1
15809830,"Belisario",630,"Male",50,8,2,0,79377,0
15594456,"K?",740,"Female",56,4,1,1,85017,1
15797905,"Walker",682,"Female",48,7,2,1,65069,0
15616471,"Milne",599,"Male",51,0,1,1,175236,0
15582168,"Muravyova",713,"Female",61,4,2,1,123664,0
15795124,"Pan",726,"Male",50,9,1,0,5079,0
15592028,"Roberts",549,"Female",46,7,1,1,109058,0
15798256,"Takasuka",558,"Female",45,1,2,0,89891,1
15726855,"Oliver",805,"Female",45,9,1,1,189429,1
15725221,"Sabbatini",738,"Male",62,10,1,1,42766,0
15738150,"Chidozie",591,"Male",45,5,2,1,155493,0
15723864,"Lucas",828,"Male",47,1,2,1,83611,1
15642619,"Mayne",603,"Male",46,2,2,1,174479,0
15595842,"Paramor",748,"Male",45,2,1,0,73854,1
15722322,"Green",655,"Female",78,2,2,0,188435,0
15642821,"Ijendu",383,"Female",48,8,1,0,137702,1
15641877,"Ross",681,"Male",47,9,1,1,2168,0
15802466,"Donaldson",534,"Female",53,7,2,1,80619,0
15567442,"Ibezimako",656,"Female",75,3,2,1,1277,0
15636330,"Ch'in",588,"Female",48,1,2,1,31581,1
15773283,"Dennis",641,"Male",65,6,1,1,32608,1
15649414,"Walker",570,"Female",61,6,1,1,45214,0
15654975,"Wu",641,"Female",53,0,2,0,160111,0
15782993,"Pan",624,"Male",51,10,2,1,127825,0
15774382,"Longo",579,"Male",49,4,1,1,123535,0
15795878,"Anayochukwu",636,"Male",45,3,2,1,159464,0
15566740,"Nazarova",587,"Male",51,3,1,0,148798,0
15583073,"Martin",771,"Female",56,2,1,1,25223,1
15724684,"Sung",610,"Male",46,5,1,1,54394,0
15635964,"Eve",566,"Male",65,4,1,1,107563,1
15726087,"Ch'in",592,"Female",62,5,1,1,100942,0
15726313,"Napolitani",687,"Female",50,5,2,1,110230,0
15812850,"Stradford",494,"Male",67,5,2,1,85890,0
15597968,"Fyans",617,"Male",50,7,1,1,184840,1
15631871,"Kelly",616,"Female",57,7,1,1,104379,0
15635870,"She",579,"Female",50,5,1,0,192147,1
15760521,"Thompson",796,"Female",50,1,1,1,189415,0
15804721,"Boni",602,"Male",49,0,1,0,97640,0
15730272,"Evseev",619,"Male",58,5,1,1,86022,0
15741988,"Marino",492,"Female",52,8,1,1,10015,1
15798385,"Grave",512,"Female",46,3,2,1,56408,0
15581295,"Ch'ien",617,"Female",45,1,1,1,143298,0
15663234,"Bishop",508,"Female",60,7,1,1,129563,0
15801316,"Ifeatu",523,"Male",61,8,1,1,21859,0
15766272,"Folliero",521,"Female",61,0,1,1,109357,0
15573171,"Liao",695,"Male",63,1,1,1,126689,1
15638607,"Nwabugwu",546,"Female",52,2,1,1,137332,1
15737133,"P'eng",706,"Male",68,4,1,1,28602,0
15661723,"Abramovich",667,"Male",71,4,1,0,94433,1
15649616,"Otutodilichukwu",636,"Male",60,7,1,1,141365,1
15805104,"Smith",743,"Female",73,6,2,0,107867,0
15651664,"Wilder",615,"Female",61,1,1,1,62846,1
15811565,"Cocci",705,"Female",47,3,1,0,28641,1
15713774,"Chikwendu",644,"Female",46,6,1,0,156787,1
15612931,"Korovin",722,"Female",50,4,1,1,128262,0
15773591,"Jobson",787,"Male",46,7,2,1,93360,0
15672966,"Cross",682,"Female",64,9,2,1,103318,0
15724154,"Manna",625,"Female",49,4,1,1,126813,1
15661626,"Algeranoff",732,"Female",45,6,1,1,81492,1
15801431,"Rowe",682,"Female",48,9,1,1,49733,0
15626156,"Galloway",655,"Female",60,3,2,1,86981,0
15643439,"Ferguson",537,"Male",47,10,2,0,25483,0
15794414,"Forbes",507,"Male",46,6,1,1,51424,0
15643671,"Chiekwugo",696,"Male",49,5,2,1,152451,1
15764343,"T'ien",688,"Female",46,8,1,1,26287,0
15800746,"Watson",674,"Male",45,7,1,1,102592,1
15596647,"Henderson",768,"Male",54,8,1,1,69381,0
15632665,"Yevseyev",832,"Male",61,2,1,0,127805,1
15678412,"Nwankwo",645,"Female",45,8,1,0,22559,0
15766378,"Marsden",714,"Female",45,9,2,1,164118,0
15600813,"Hyde",717,"Male",50,9,1,1,124627,0
15573284,"Olisanugo",579,"Female",45,2,2,0,11514,0
15694381,"Lloyd",631,"Male",51,8,1,1,171588,0
15717527,"Ifeanacho",619,"Female",49,9,1,1,38187,0
15642248,"Ko",608,"Male",66,8,1,1,65758,0
15727041,"Fiorentini",624,"Male",71,7,2,1,108842,0
15711733,"Rapuokwu",753,"Male",48,4,2,0,146821,0
15726103,"Tsou",689,"Female",55,1,1,1,42365,1
15694125,"McElhone",669,"Male",57,5,2,1,56876,0
15674254,"Kerr",554,"Female",45,4,2,1,193412,0
15797627,"Niehaus",732,"Male",54,0,1,0,13404,0
15649853,"Craig",625,"Female",45,3,1,1,184474,1
15659800,"Teng",584,"Female",50,1,1,0,152568,1
15583597,"Ikedinachukwu",696,"Male",47,1,1,1,80591,0
15694556,"Nkemakolam",684,"Male",60,2,1,1,120258,1
15656865,"Gray",613,"Male",69,9,1,0,8752,0
15643188,"Barnett",671,"Female",47,7,2,1,153194,1
15573628,"Greene",751,"Female",51,7,1,1,146411,1
15753888,"Johnston",607,"Female",62,8,1,1,23387,1
15624519,"Calabrese",656,"Female",49,9,1,1,74771,1
15570379,"Whitelegge",669,"Male",51,3,1,0,85251,1
15729574,"Lu",616,"Male",71,4,2,1,173599,0
15737267,"Marcelo",676,"Female",49,1,1,1,79342,1
15569666,"Goddard",517,"Female",45,4,1,0,172674,1
15608873,"Smith",665,"Male",51,2,1,0,53353,0
15608541,"Claiborne",498,"Male",46,1,1,1,101955,1
15813659,"Folliero",594,"Female",56,7,1,1,26216,1
15713819,"Walsh",562,"Male",48,3,1,1,163117,0
15600392,"Amaechi",735,"Female",53,8,2,0,170455,1
15625740,"Enriquez",627,"Male",62,3,2,1,143104,0
15663817,"Y?an",713,"Male",46,5,1,1,55702,0
15772650,"Longo",732,"Male",55,9,1,0,3268,1
15804797,"Gilleland",443,"Female",54,3,1,1,70196,1
15641004,"Doyne",605,"Female",48,10,1,0,133486,0
15664270,"Balsillie",692,"Male",45,6,4,1,188306,1
15813862,"Yevseyev",526,"Male",66,7,2,1,158366,0
15641934,"Manna",749,"Female",46,9,1,1,78753,1
15725665,"Lo",679,"Male",47,10,2,1,191199,1
15815043,"McMillan",645,"Male",49,8,2,1,162013,0
15627203,"Hsu",508,"Male",54,10,1,1,175749,0
15612095,"Calabrese",751,"Female",48,9,1,1,137508,1
15757559,"Broadhurst",595,"Female",53,7,2,1,41372,1
15566988,"Iqbal",656,"Female",46,7,1,1,50595,1
15749300,"Teng",556,"Female",47,2,1,1,50391,0
15695339,"Lucchesi",517,"Male",53,0,1,1,54676,1
15658813,"Siciliani",645,"Female",55,7,2,1,18369,0
15672798,"O'Brien",656,"Female",45,7,1,1,199392,0
15806808,"Hope",834,"Female",57,8,3,1,140225,1
15765532,"Horton",612,"Male",76,6,1,1,191393,0
15728917,"Gill",598,"Male",48,6,1,1,30636,1
15623499,"Holman",548,"Male",49,9,1,0,127023,1
15809279,"Wallace",773,"Male",45,8,1,1,113951,0
15601811,"Caldwell",668,"Female",53,10,1,0,183981,1
15758856,"Kable",597,"Male",45,7,2,0,167756,0
15783865,"Kulikova",622,"Male",59,5,1,1,60429,0
15745455,"Navarrete",638,"Male",62,4,2,1,74241,0
15783007,"Parker",520,"Female",45,1,1,1,41042,1
15747323,"Vasilyeva",535,"Male",48,9,1,1,157358,1
15582591,"Chiabuotu",615,"Male",59,4,1,1,110275,0
15579891,"Milani",714,"Male",52,4,1,1,186775,0
15709917,"Ni",601,"Female",46,3,1,0,137764,0
15673439,"Sun",646,"Female",50,5,2,1,142209,1
15735358,"Dowse",682,"Male",46,4,1,1,4654,0
15749472,"Lucciano",775,"Male",45,8,1,1,130377,0
15734588,"Manning",684,"Male",46,0,2,1,36377,0
15606435,"Wall",593,"Male",69,2,2,0,105899,0
15623220,"Brown",723,"Female",45,4,2,1,37214,0
15752857,"Palerma",452,"Male",52,1,2,0,92034,0
15773013,"Uvarov",633,"Female",47,0,1,1,6343,1
